days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
1349,1.619595650108646,0.1970940386983988,0.24103494564798003,0.8176990194037889,-0.46791713172361493,0.5567086730911787,0.74554932814983,0.5007285144357672,0.10972989784665217,0.6734991773358023,0.20051282051282052,65,universe_equal_weight,
