days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
4661,25.577763673147498,0.19403626360969883,0.21371522198123505,0.9079197158297686,-0.47887681979976626,0.5518129156833298,6.9401504405704895,2.3472619784818485,0.0976087804900202,0.6893302134445386,0.2140969162995595,227,universe_equal_weight,
