days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
2335,3.076287551410122,0.1637549889666119,0.2023774739403756,0.8091562058673454,-0.46791713172361493,0.553747323340471,1.1664961579396702,0.8815115533307274,0.09561025889761642,0.7070751714243899,0.20117994100294984,113,universe_equal_weight,
