days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
4661,10.776772957516313,0.14263029484962342,0.20799133549002638,0.685751137246113,-0.5040510980712658,0.5445183437030681,6.9401504405704895,0.4831926731945102,0.07616347205505328,0.2893020060414752,0.03604992657856094,227,universe_equal_weight,
