days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
4661,6.162208387629655,0.11231724457856895,0.20719062989309778,0.5420961586753235,-0.4822211203929334,0.5365801330186655,6.9401504405704895,-0.09797573216823585,0.07989423886319919,-0.06290620980286935,0.16696035242290752,227,universe_equal_weight,
