date,equity_curve,running_peak,drawdown
2007-08-01,0.960456534074819,0.960456534074819,0.0
2007-08-02,0.9634077742196978,0.9634077742196978,0.0
2007-08-03,0.9765071133796029,0.9765071133796029,0.0
2007-08-06,0.9715403283959367,0.9765071133796029,-0.00508627629600833
2007-08-07,0.9749819466620275,0.9765071133796029,-0.0015618593010520154
2007-08-08,1.005099096709229,1.005099096709229,0.0
2007-08-09,0.9964541406163868,1.005099096709229,-0.008601098261003748
2007-08-10,0.9528615429318579,1.005099096709229,-0.05197254076578206
2007-08-13,0.9526799038029546,1.005099096709229,-0.052153258398001556
2007-08-14,0.9215549697601214,1.005099096709229,-0.08312028855924503
2007-08-16,0.8279004414771475,1.005099096709229,-0.1762996860829379
2007-08-17,0.7960096734312797,1.005099096709229,-0.20802866499683859
2007-08-20,0.8594398875839763,1.005099096709229,-0.1449202467718378
2007-08-21,0.8643184315586925,1.005099096709229,-0.14006645276218355
2007-08-22,0.8844483620189232,1.005099096709229,-0.1200386460253775
2007-08-23,0.9283539908140582,1.005099096709229,-0.07635576048813508
2007-08-24,0.9302258940253608,1.005099096709229,-0.07449335386829892
2007-08-27,0.9427578237224151,1.005099096709229,-0.06202500150574608
2007-08-28,0.9688046039742877,1.005099096709229,-0.03611036250432642
2007-08-29,0.9856403648580777,1.005099096709229,-0.019360013271189525
2007-08-30,0.9944319066839373,1.005099096709229,-0.010613072939988588
2007-08-31,1.0094142737502747,1.0094142737502747,0.0
2007-09-03,1.0144190296475688,1.0144190296475688,0.0
2007-09-04,1.008806674564593,1.0144190296475688,-0.005532580638718643
2007-09-05,0.9988514514440628,1.0144190296475688,-0.015346299456659884
2007-09-06,1.015314998901764,1.015314998901764,0.0
2007-09-07,1.0090807270817757,1.015314998901764,-0.006140234140864509
2007-09-10,0.9786169548128268,1.015314998901764,-0.03614449124521191
2007-09-11,0.9834016969537261,1.015314998901764,-0.03143192209566248
2007-09-12,0.9632738973496635,1.015314998901764,-0.0512561142191259
2007-09-13,0.9894744077153174,1.015314998901764,-0.025450812028186
2007-09-14,1.0121072250379162,1.015314998901764,-0.0031593878425095756
2007-09-17,1.0181564388456161,1.0181564388456161,0.0
2007-09-18,1.0049195974857776,1.0181564388456161,-0.013000793252210263
2007-09-19,1.0368556194612266,1.0368556194612266,0.0
2007-09-20,1.0512722942074981,1.0512722942074981,0.0
2007-09-21,1.0784838403549184,1.0784838403549184,0.0
2007-09-27,1.0850786070698613,1.0850786070698613,0.0
2007-09-28,1.0814974170273124,1.0850786070698613,-0.003300396873752276
2007-10-01,1.091863704611402,1.091863704611402,0.0
2007-10-02,1.1221013477646145,1.1221013477646145,0.0
2007-10-04,1.1359010789324688,1.1359010789324688,0.0
2007-10-05,1.1434937920109125,1.1434937920109125,0.0
2007-10-08,1.1524321318589907,1.1524321318589907,0.0
2007-10-09,1.1503227895149346,1.1524321318589907,-0.001830339753416621
2007-10-10,1.1685583038241918,1.1685583038241918,0.0
2007-10-11,1.1876726107727669,1.1876726107727669,0.0
2007-10-12,1.1625552303412956,1.1876726107727669,-0.021148404201329907
2007-10-15,1.1748408397165713,1.1876726107727669,-0.010804131491966018
2007-10-16,1.1700470482748884,1.1876726107727669,-0.014840421794698355
2007-10-17,1.145830172335064,1.1876726107727669,-0.03523061663472893
2007-10-18,1.1448560218770625,1.1876726107727669,-0.0360508346385503
2007-10-19,1.1287689417276145,1.1876726107727669,-0.04959588064157361
2007-10-22,1.0878894732800592,1.1876726107727669,-0.08401569303495438
2007-10-23,1.117821192546356,1.1876726107727669,-0.05881369797772951
2007-10-24,1.1063173010671155,1.1876726107727669,-0.0684997776051407
2007-10-25,1.1290707925828007,1.1876726107727669,-0.04934172739054454
2007-10-26,1.1520853888530462,1.1876726107727669,-0.029963831443890587
2007-10-29,1.1670089169052962,1.1876726107727669,-0.017398476381488392
2007-10-30,1.1654714739287562,1.1876726107727669,-0.018692977039830305
2007-10-31,1.1780745863406978,1.1876726107727669,-0.008081372210666737
2007-11-01,1.187850688162093,1.187850688162093,0.0
2007-11-02,1.1700191007578933,1.187850688162093,-0.01501164042072467
2007-11-05,1.1581156513538995,1.187850688162093,-0.025032638449030253
2007-11-06,1.1942350803871689,1.1942350803871689,0.0
2007-11-07,1.1705880148618397,1.1942350803871689,-0.019801013982659765
2007-11-08,1.144554650221312,1.1942350803871689,-0.04160021002711678
2007-11-09,1.152640188081633,1.1942350803871689,-0.034829735777022086
2007-11-12,1.0917292247790007,1.1942350803871689,-0.0858339009560295
2007-11-13,1.0825093436821809,1.1942350803871689,-0.09355422440677819
2007-11-14,1.0826226090964983,1.1942350803871689,-0.09345938092396844
2007-11-15,1.0452057409920468,1.1942350803871689,-0.12479062275310737
2007-11-16,1.0448338735678988,1.1942350803871689,-0.12510200819995543
2007-11-19,1.036570524904968,1.1942350803871689,-0.1320213734058845
2007-11-20,1.022396659246847,1.1942350803871689,-0.1438899459264018
2007-11-21,0.9806121506747321,1.1942350803871689,-0.1788784580362357
2007-11-22,0.9599461984180663,1.1942350803871689,-0.19618321871196964
2007-11-23,0.923056050995696,1.1942350803871689,-0.22707340777793694
2007-11-26,0.9885475311653392,1.1942350803871689,-0.17223371897193485
2007-11-27,1.0091955552825964,1.1942350803871689,-0.15494397053265507
2007-11-28,0.9897497134508785,1.1942350803871689,-0.17122706433141843
2007-11-29,1.009050303190028,1.1942350803871689,-0.15506559825482957
2007-11-30,1.0398872406400295,1.1942350803871689,-0.1292441013348059
2007-12-03,1.039539033856314,1.1942350803871689,-0.1295356744006404
2007-12-04,1.0470227668313943,1.1942350803871689,-0.1232691251273984
2007-12-05,1.0529211348556977,1.1942350803871689,-0.11833009082739177
2007-12-06,1.0485008715125848,1.1942350803871689,-0.12203142519254861
2007-12-07,1.0330153419100527,1.1942350803871689,-0.1349983274857819
2007-12-10,1.0106785023595604,1.1942350803871689,-0.15370221578828502
