days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
4661,21.838447745806643,0.1842876312214936,0.19498594086942692,0.9451329177876601,-0.41459802456910766,0.5490238146320532,6.9401504405704895,1.87632431107511,0.12264398512391662,0.4502943173786844,0.2493906020558003,227,universe_equal_weight,
