date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2015-01-02,000080,,23100,23100,22350,22600,22600,184419,4174140100,,,,
2015-01-05,000080,,22600,23150,22400,23050,23050,170602,3881757500,,,,
2015-01-06,000080,,22750,23100,22550,22650,22650,142141,3229232650,,,,
2015-01-07,000080,,22650,23050,22350,22700,22700,159007,3604453350,,,,
2015-01-08,000080,,22600,23100,22600,22850,22850,126066,2874814250,,,,
2015-01-09,000080,,23000,23300,22900,23150,23150,125509,2904222750,,,,
2015-01-12,000080,,23150,23150,22750,23000,23000,49650,1140169950,,,,
2015-01-13,000080,,22750,22900,22700,22750,22750,129206,2944600200,,,,
2015-01-14,000080,,22750,22850,22250,22650,22650,153941,3472568300,,,,
2015-01-15,000080,,22700,22950,22500,22900,22900,109124,2480559250,,,,
2015-01-16,000080,,22800,22800,22400,22500,22500,110772,2498641200,,,,
2015-01-19,000080,,22700,22750,22300,22400,22400,94245,2112092300,,,,
2015-01-20,000080,,22450,23450,22450,23350,23350,224308,5187028250,,,,
2015-01-21,000080,,23350,23350,22800,22950,22950,108887,2520756050,,,,
2015-01-22,000080,,23100,23300,22750,22850,22850,137471,3152756700,,,,
2015-01-23,000080,,23100,23100,22850,23100,23100,93112,2143442700,,,,
2015-01-26,000080,,23100,23150,22800,23000,23000,77958,1791439550,,,,
2015-01-27,000080,,23200,23450,23100,23450,23450,120626,2809624400,,,,
2015-01-28,000080,,23400,23400,22800,23150,23150,133473,3093541350,,,,
2015-01-29,000080,,23300,23300,23050,23250,23250,86772,2014129850,,,,
2015-01-30,000080,,23350,23500,23050,23250,23250,133462,3105748050,,,,
2015-02-02,000080,,23000,23600,22900,23400,23400,118166,2753264800,,,,
2015-02-03,000080,,23550,23550,23150,23450,23450,100866,2356727950,,,,
2015-02-04,000080,,23650,23650,23350,23500,23500,95665,2245656850,,,,
2015-02-05,000080,,23500,23650,23100,23250,23250,100512,2342265800,,,,
2015-02-06,000080,,23100,23500,23100,23500,23500,93407,2180815535,,,,
2015-02-09,000080,,23400,23600,23300,23550,23550,87876,2063966050,,,,
2015-02-10,000080,,23550,23600,23150,23150,23150,95361,2221632100,,,,
2015-02-11,000080,,23100,23400,22800,22850,22850,154231,3545959150,,,,
2015-02-12,000080,,22850,23250,22700,22850,22850,113867,2605336950,,,,
2015-02-13,000080,,22900,23150,22750,23100,23100,115703,2652812200,,,,
2015-02-16,000080,,23000,23150,22550,22650,22650,149684,3398308950,,,,
2015-02-17,000080,,22550,23150,22550,23000,23000,209032,4778116650,,,,
2015-02-23,000080,,23150,23450,22950,23100,23100,128381,2974534550,,,,
2015-02-24,000080,,22950,23200,22900,22900,22900,105732,2430965650,,,,
2015-02-25,000080,,23100,23350,23000,23200,23200,223504,5177863550,,,,
2015-02-26,000080,,23300,23300,22800,23000,23000,129358,2968281200,,,,
2015-02-27,000080,,22900,23100,22800,22850,22850,133611,3056609850,,,,
2015-03-02,000080,,22850,23050,22600,22900,22900,218624,4984078750,,,,
2015-03-03,000080,,22850,23100,22750,22900,22900,176507,4046917200,,,,
2015-03-04,000080,,22900,23050,22900,22950,22950,139541,3209170600,,,,
2015-03-05,000080,,22800,23100,22800,23050,23050,122458,2815340650,,,,
2015-03-06,000080,,23050,23200,22850,22900,22900,151226,3472370750,,,,
2015-03-09,000080,,22800,23000,22800,22900,22900,82471,1889734650,,,,
2015-03-10,000080,,22900,23050,22500,22500,22500,172641,3902509350,,,,
2015-03-11,000080,,22500,22600,21500,21550,21550,561681,12244352588,,,,
2015-03-12,000080,,21750,21850,21400,21650,21650,223298,4829385950,,,,
2015-03-13,000080,,21850,21950,21700,21700,21700,272075,5930572600,,,,
2015-03-16,000080,,21850,22300,21800,22250,22250,166451,3681356750,,,,
2015-03-17,000080,,22300,22450,22250,22450,22450,160419,3588778600,,,,
2015-03-18,000080,,22400,22600,22250,22550,22550,166000,3729217175,,,,
2015-03-19,000080,,22550,23100,22500,22600,22600,260352,5915810100,,,,
2015-03-20,000080,,22700,22850,22400,22400,22400,143325,3229553300,,,,
2015-03-23,000080,,22500,22650,22050,22100,22100,213614,4741181770,,,,
2015-03-24,000080,,22200,22350,21700,22200,22200,388424,8493490200,,,,
2015-03-25,000080,,22250,22300,21900,22200,22200,257127,5685581650,,,,
2015-03-26,000080,,22100,22150,21700,21850,21850,221150,4826663750,,,,
2015-03-27,000080,,21900,22050,21750,21950,21950,238389,5207441850,,,,
2015-03-30,000080,,22000,22350,21900,22050,22050,224941,4964359200,,,,
2015-03-31,000080,,22150,22200,21900,22200,22200,205434,4524098290,,,,
2015-04-01,000080,,22150,22200,21950,22100,22100,128449,2831357950,,,,
2015-04-02,000080,,22200,22700,22000,22650,22650,310537,6955613100,,,,
2015-04-03,000080,,22700,22850,22550,22850,22850,242330,5511693650,,,,
2015-04-06,000080,,23150,24200,23150,23950,23950,841217,19931870100,,,,
2015-04-07,000080,,23900,24100,23700,23750,23750,304380,7273341900,,,,
2015-04-08,000080,,24000,24100,23700,24100,24100,268818,6411852300,,,,
2015-04-09,000080,,24200,24300,23850,24150,24150,213652,5155847000,,,,
2015-04-10,000080,,24350,24400,23850,24200,24200,245165,5918690650,,,,
2015-04-13,000080,,24100,24250,23850,23950,23950,343533,8254743500,,,,
2015-04-14,000080,,23850,24000,23700,24000,24000,254122,6070917500,,,,
2015-04-15,000080,,24100,24300,23750,23800,23800,288311,6901830300,,,,
2015-04-16,000080,,23800,24200,23800,24200,24200,332852,8001620845,,,,
2015-04-17,000080,,24200,24750,24150,24600,24600,440269,10781978150,,,,
2015-04-20,000080,,24400,24800,24350,24550,24550,177573,4363258500,,,,
2015-04-21,000080,,24550,24750,24250,24300,24300,212233,5194490850,,,,
2015-04-22,000080,,24600,24650,23450,23950,23950,337709,8122510900,,,,
2015-04-23,000080,,23850,24250,23500,24050,24050,227162,5412530350,,,,
2015-04-24,000080,,23900,24000,23300,23400,23400,354224,8346227850,,,,
2015-04-27,000080,,23450,23600,23100,23150,23150,278304,6472042200,,,,
2015-04-28,000080,,23400,23600,23100,23100,23100,176111,4094438600,,,,
2015-04-29,000080,,23150,23300,22500,22800,22800,318450,7240002950,,,,
2015-04-30,000080,,22700,22950,22550,22700,22700,239090,5419327698,,,,
2015-05-04,000080,,22750,22850,22600,22850,22850,136323,3103380400,,,,
2015-05-06,000080,,22800,23400,22750,23100,23100,275805,6366036050,,,,
2015-05-07,000080,,23000,23000,22450,22600,22600,208652,4726781550,,,,
2015-05-08,000080,,22600,22850,22500,22650,22650,124945,2832363750,,,,
2015-05-11,000080,,22700,22950,22500,22500,22500,244483,5537923400,,,,
2015-05-12,000080,,22550,22650,22400,22450,22450,209967,4719471500,,,,
2015-05-13,000080,,22500,23400,22250,23350,23350,374790,8585016850,,,,
2015-05-14,000080,,23050,24100,23050,23750,23750,512429,12004703800,,,,
2015-05-15,000080,,23500,23750,22650,23150,23150,430924,9923500150,,,,
2015-05-18,000080,,23200,24050,22950,23700,23700,431084,10172943050,,,,
2015-05-19,000080,,23700,23700,22950,23050,23050,361183,8373524450,,,,
2015-05-20,000080,,22850,22900,22050,22150,22150,720816,16069135600,,,,
2015-05-21,000080,,22200,22400,21900,22000,22000,430843,9541009400,,,,
2015-05-22,000080,,22300,22450,21800,22100,22100,476660,10530734150,,,,
2015-05-26,000080,,22150,22450,22100,22150,22150,444235,9880336000,,,,
2015-05-27,000080,,22200,22250,21900,22150,22150,322391,7114449150,,,,
2015-05-28,000080,,22400,22450,22000,22000,22000,342436,7591301600,,,,
2015-05-29,000080,,22000,22000,21150,21400,21400,2872831,61575836432,,,,
2015-06-01,000080,,21600,21900,21350,21800,21800,392360,8505854050,,,,
2015-06-02,000080,,21900,22100,21250,21250,21250,333295,7189432600,,,,
2015-06-03,000080,,21350,21650,21050,21050,21050,367219,7795402500,,,,
2015-06-04,000080,,21150,21350,20800,20950,20950,366093,7692677800,,,,
2015-06-05,000080,,20900,21200,20850,20900,20900,243081,5094781050,,,,
2015-06-08,000080,,20900,20950,20800,20850,20850,197578,4122140950,,,,
2015-06-09,000080,,20900,21450,20800,21400,21400,439550,9319213550,,,,
2015-06-10,000080,,21500,21850,21200,21400,21400,339978,7308036400,,,,
2015-06-11,000080,,21500,22300,21500,21950,21950,624883,13699467500,,,,
2015-06-12,000080,,22100,22100,21300,21350,21350,295706,6381154700,,,,
2015-06-15,000080,,21450,21450,20850,20900,20900,228015,4796708700,,,,
2015-06-16,000080,,20800,21250,20500,20700,20700,398536,8271134250,,,,
2015-06-17,000080,,20700,20950,20600,20800,20800,248684,5175655200,,,,
2015-06-18,000080,,21200,21800,21150,21650,21650,454575,9765037600,,,,
2015-06-19,000080,,22000,22000,21300,21700,21700,310301,6718062350,,,,
2015-06-22,000080,,22050,22600,21700,21750,21750,453200,10007162850,,,,
2015-06-23,000080,,22050,22350,21800,22300,22300,346174,7633665800,,,,
2015-06-24,000080,,22800,23400,22750,23150,23150,1040248,24073912988,,,,
2015-06-25,000080,,23350,23550,22700,22850,22850,676471,15588457250,,,,
2015-06-26,000080,,22850,23150,22200,23050,23050,545407,12318288250,,,,
2015-06-29,000080,,22450,22950,22250,22550,22550,588039,13331274000,,,,
2015-06-30,000080,,22250,22850,22150,22650,22650,360284,8122462118,,,,
2015-07-01,000080,,22700,23000,22550,22850,22850,370643,8471805590,,,,
2015-07-02,000080,,23050,23100,22300,22450,22450,297761,6733731750,,,,
2015-07-03,000080,,22600,23450,22400,23300,23300,482921,11090136250,,,,
2015-07-06,000080,,22900,23400,22700,22750,22750,453902,10448014600,,,,
2015-07-07,000080,,23000,23200,22350,22600,22600,344765,7824531250,,,,
2015-07-08,000080,,22500,22850,22250,22350,22350,318366,7155289000,,,,
2015-07-09,000080,,22250,22550,22000,22500,22500,220390,4901225400,,,,
2015-07-10,000080,,22600,23300,22450,23300,23300,447043,10269230000,,,,
2015-07-13,000080,,23500,23800,23100,23500,23500,459021,10760742200,,,,
2015-07-14,000080,,23650,24250,23400,24150,24150,806878,19327470800,,,,
