date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2022-01-03,000080,,30100,30500,30100,30250,30250,134919,4077131250,,,,
2022-01-04,000080,,30200,30300,30050,30300,30300,136812,4124786000,,,,
2022-01-05,000080,,30100,30150,29850,29900,29900,181462,5437518900,,,,
2022-01-06,000080,,29800,30550,29700,30450,30450,282242,8530171500,,,,
2022-01-07,000080,,30250,30950,30050,30750,30750,237099,7270452900,,,,
2022-01-10,000080,,30750,31000,30400,30550,30550,130783,3999246750,,,,
2022-01-11,000080,,30300,30850,30300,30350,30350,165890,5061559250,,,,
2022-01-12,000080,,30350,31250,30350,31100,31100,311986,9653508100,,,,
2022-01-13,000080,,31100,31750,30850,31450,31450,341774,10730694450,,,,
2022-01-14,000080,,31450,31600,30800,30900,30900,202188,6276463750,,,,
2022-01-17,000080,,30900,30900,30150,30300,30300,227998,6925838500,,,,
2022-01-18,000080,,30300,30650,30000,30150,30150,155176,4688301250,,,,
2022-01-19,000080,,29650,30350,29650,30000,30000,135711,4073458400,,,,
2022-01-20,000080,,30100,30350,29950,30300,30300,85939,2593110900,,,,
2022-01-21,000080,,30050,30450,30050,30100,30100,109366,3304705450,,,,
2022-01-24,000080,,30100,30750,30000,30500,30500,245266,7465964550,,,,
2022-01-25,000080,,30650,30750,29800,29900,29900,232731,7011469700,,,,
2022-01-26,000080,,29900,30100,29400,29400,29400,184256,5472554600,,,,
2022-01-27,000080,,29450,29650,27900,27900,27900,391257,11123016700,,,,
2022-01-28,000080,,27900,29550,27800,29400,29400,355126,10257394950,,,,
2022-02-03,000080,,29500,30750,29500,30450,30450,247284,7511748000,,,,
2022-02-04,000080,,30200,33550,30200,33200,33200,1800160,58462877400,,,,
2022-02-07,000080,,32800,34450,32450,33750,33750,1521194,51442197450,,,,
2022-02-08,000080,,34000,34950,33800,34400,34400,1095668,37777634850,,,,
2022-02-09,000080,,34600,34700,33850,34100,34100,603341,20668965850,,,,
2022-02-10,000080,,33950,35100,33950,34350,34350,889994,30850847800,,,,
2022-02-11,000080,,34250,35100,34000,34600,34600,678837,23620826950,,,,
2022-02-14,000080,,34450,35350,33850,34250,34250,697303,24103823300,,,,
2022-02-15,000080,,33850,34550,33150,33850,33850,580652,19644166800,,,,
2022-02-16,000080,,34250,34800,33400,34500,34500,498741,17100134350,,,,
2022-02-17,000080,,34800,35200,33850,34750,34750,692116,24084983850,,,,
2022-02-18,000080,,35000,36000,33650,35300,35300,2779460,97957827750,,,,
2022-02-21,000080,,35600,37000,35100,36900,36900,2164947,78856835100,,,,
2022-02-22,000080,,36400,37150,36100,36900,36900,1358138,49909309950,,,,
2022-02-23,000080,,36850,36900,35250,36000,36000,1110591,39835018400,,,,
2022-02-24,000080,,35500,36150,35150,35550,35550,640543,22775402900,,,,
2022-02-25,000080,,35750,36200,35350,35600,35600,461617,16476072400,,,,
2022-02-28,000080,,35300,35800,35200,35600,35600,298210,10578317250,,,,
2022-03-02,000080,,35600,36300,35300,35700,35700,471711,16844701900,,,,
2022-03-03,000080,,36150,36350,35500,35700,35700,413605,14815277150,,,,
2022-03-04,000080,,36050,36650,35550,36350,36350,662870,23937933750,,,,
2022-03-07,000080,,36500,36550,35300,35600,35600,475954,17027460850,,,,
2022-03-08,000080,,35200,35400,34400,34700,34700,406420,14162793750,,,,
2022-03-10,000080,,35300,36650,35250,36650,36650,846709,30687618500,,,,
2022-03-11,000080,,36600,37000,36250,36950,36950,570888,21050269600,,,,
2022-03-14,000080,,36950,37400,36500,37150,37150,546914,20246437400,,,,
2022-03-15,000080,,37100,37800,36650,37250,37250,454438,16975382400,,,,
2022-03-16,000080,,37550,37600,37050,37300,37300,309022,11524823500,,,,
2022-03-17,000080,,37700,37800,36950,37250,37250,439692,16397059650,,,,
2022-03-18,000080,,37450,38150,37350,37500,37500,626446,23611867750,,,,
2022-03-21,000080,,37800,38100,37500,37700,37700,350493,13238656850,,,,
2022-03-22,000080,,37800,37850,37150,37450,37450,290074,10854581350,,,,
2022-03-23,000080,,37500,37600,36400,36900,36900,471662,17364126700,,,,
2022-03-24,000080,,36950,37600,36400,37500,37500,471193,17600623150,,,,
2022-03-25,000080,,38000,38000,36900,37100,37100,292567,10888591950,,,,
2022-03-28,000080,,37100,37500,36950,37100,37100,230376,8562951200,,,,
2022-03-29,000080,,37100,37250,36600,36700,36700,191422,7056259050,,,,
2022-03-30,000080,,36950,37100,36500,37050,37050,233925,8617711700,,,,
2022-03-31,000080,,37100,37600,36600,37450,37450,333186,12386860000,,,,
2022-04-01,000080,,37750,38300,37350,37750,37750,580944,22021019950,,,,
2022-04-04,000080,,38100,38100,37300,37450,37450,284545,10669990700,,,,
2022-04-05,000080,,37350,37900,37150,37650,37650,228953,8620061200,,,,
2022-04-06,000080,,37650,37800,37200,37550,37550,229838,8611178600,,,,
2022-04-07,000080,,37250,37450,37000,37050,37050,195753,7267069450,,,,
2022-04-08,000080,,37250,37250,35850,36500,36500,346089,12586616050,,,,
2022-04-11,000080,,36500,37300,36400,37000,37000,169209,6246533500,,,,
2022-04-12,000080,,36600,37200,36400,37000,37000,184794,6822884050,,,,
2022-04-13,000080,,37150,37600,36750,36950,36950,213095,7888496450,,,,
2022-04-14,000080,,36950,37050,36250,36850,36850,336535,12317216400,,,,
2022-04-15,000080,,36950,37600,36200,36400,36400,401378,14737482350,,,,
2022-04-18,000080,,36600,37100,36100,36550,36550,224246,8210901800,,,,
2022-04-19,000080,,36850,36850,35750,36200,36200,257435,9306138200,,,,
2022-04-20,000080,,36250,37300,36200,37000,37000,439911,16239334600,,,,
2022-04-21,000080,,37000,37250,36600,36750,36750,232957,8594463900,,,,
2022-04-22,000080,,36650,36750,36250,36500,36500,165477,6051293000,,,,
2022-04-25,000080,,36400,36750,35800,35950,35950,268399,9713499300,,,,
2022-04-26,000080,,36150,37400,36000,37350,37350,469061,17398405900,,,,
2022-04-27,000080,,36400,37900,36350,37850,37850,542489,20359457850,,,,
2022-04-28,000080,,37950,37950,36950,37500,37500,305839,11429193750,,,,
2022-04-29,000080,,37300,37700,37100,37300,37300,188871,7056703100,,,,
2022-05-02,000080,,37250,37600,36800,37450,37450,214519,8015518450,,,,
2022-05-03,000080,,37450,38650,37400,37800,37800,739500,28191252850,,,,
2022-05-04,000080,,37700,37750,36650,37100,37100,241179,8934474750,,,,
2022-05-06,000080,,36550,37300,36500,37200,37200,190340,7034972050,,,,
2022-05-09,000080,,36900,37150,36150,36650,36650,212292,7775174800,,,,
2022-05-10,000080,,35900,36600,35050,36550,36550,423904,15209992750,,,,
2022-05-11,000080,,36250,36450,35250,35250,35250,315301,11207134750,,,,
2022-05-12,000080,,34900,35650,34600,34700,34700,325708,11397424250,,,,
2022-05-13,000080,,34700,35500,34700,35500,35500,210351,7409155300,,,,
2022-05-16,000080,,35900,36100,34950,35850,35850,269050,9581831550,,,,
