strategy_id,strategy_name,period,start_date,end_date,days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio
institutional_core_satellite,Institutional Core-Satellite,train_2007_2016,2007-08-01,2016-12-29,2335,2.1146848051226774,0.13044825305495422,0.17585159034641168,0.7418087763550105,-0.41459802456910766,0.545610278372591,1.1664961579396702,0.43765997170506465,0.12366830297364338,0.2710943562442272
institutional_core_satellite,Institutional Core-Satellite,validation_2017_2021,2017-01-02,2021-12-30,1229,0.9713481864018214,0.14931658940843184,0.17155668047658484,0.8703630135161745,-0.3887044783458641,0.5427176566314077,0.7620973345989834,0.11875101771858643,0.11186615581094862,0.17999719656819027
institutional_core_satellite,Institutional Core-Satellite,test_2022_2026,2022-01-03,2026-06-30,1097,2.719539209353969,0.3522322474200186,0.25026822864760584,1.4074189493544735,-0.1902864144442834,0.5633546034639927,1.0798926181467858,0.7883323287469195,0.13152069413588857,1.070005934310899
institutional_core_satellite,Institutional Core-Satellite,full_2007_2026,2007-08-01,2026-06-30,4661,21.838447745806643,0.1842876312214936,0.19498594086942692,0.9451329177876601,-0.41459802456910766,0.5490238146320532,6.9401504405704895,1.87632431107511,0.12264398512391662,0.4502943173786844
