score,target,quantile,months,mean_forward_return,median_forward_return,mean_n
composite_score,excess_forward_1m_return,1,227,-0.004110783926913643,-0.01421046530782295,33.12334801762115
composite_score,excess_forward_1m_return,2,227,9.352756700497791e-05,-0.0094403411393494,32.541850220264315
composite_score,excess_forward_1m_return,3,227,-0.0023564663971609016,-0.0129058275394532,32.49339207048458
composite_score,excess_forward_1m_return,4,227,0.00010439714722217062,-0.005659379468094,32.541850220264315
composite_score,excess_forward_1m_return,5,227,0.0062402974008127,-0.007667301940845099,32.929515418502206
composite_score,excess_forward_1m_return,Q5-Q1,227,0.010351081327726344,0.010120383524604227,0.0
