signal_date,universe_equal_weight_index,market_return,ma_200d,ret_60d,vol_60d,drawdown_120d,regime,target_exposure
2016-04-29,3.5093627283634174,-0.0006035742679900192,3.3621532244584817,0.07027157279632035,0.13526187008153603,-0.008972939227611332,bull,1.0
2016-05-31,3.459410035622799,0.012521447006881856,3.357354356499666,0.025615763480711484,0.09708549569633501,-0.02307933805161877,neutral,0.8
2016-06-30,3.37662433399944,0.0034299961819864114,3.369635245548135,-0.012126391607855003,0.13709994090496846,-0.046457619780859605,neutral,0.8
2016-07-29,3.485533396089628,-0.004778340664109636,3.3803486951844643,0.0010636653358897519,0.13552322062882205,-0.01570222740651528,neutral,0.8
2016-08-31,3.4627494366811695,0.0005185589979721789,3.3871329993803774,-0.010326513934740378,0.12624959726055826,-0.023762238519236867,neutral,0.8
2016-09-30,3.487146443734489,-0.013605280704522276,3.39813000855066,0.02179990793982478,0.09626833910147055,-0.01688409732303464,neutral,0.8
2016-10-31,3.3650292217331446,-0.013570076337827794,3.4137814484688915,-0.03886953129886761,0.10508409234066435,-0.05131207013041805,bear,0.5
2016-11-30,3.2978960148697682,-0.006235575801928558,3.4267156421916254,-0.051236297402482034,0.13459836552125912,-0.07023864070323482,bear,0.5
2016-12-29,3.357499902017256,-0.0015648681339841197,3.432674804589542,-0.03578502734046507,0.1332939088645859,-0.05343477821522746,bear,0.5
2017-01-31,3.4084964746720376,-0.0023517770198001925,3.431261226120157,0.02089848788114934,0.11755165424676538,-0.039057538151502036,neutral,0.8
2017-02-28,3.5552354832694353,0.00023209946734276018,3.432269980897977,0.07572046023770551,0.0890993714656179,-0.0025032322630863524,bull,1.0
2017-03-31,3.610381174317695,0.004305823588543017,3.445022753649399,0.07074600030610223,0.08520440151609858,0.0,bull,1.0
2017-04-28,3.6721587686917707,-0.007338406460035668,3.4697272008598907,0.0710880830861429,0.08598286487776426,-0.010684104408274053,bull,1.0
2017-05-31,3.9544117214488255,0.0028434022228531045,3.5047071477253047,0.11882063909306817,0.09290241110741392,0.0,bull,1.0
2017-06-30,3.990865281573323,0.0029533782029681857,3.5554708584666925,0.10538613206887604,0.09044983704850375,-0.006400755209849507,bull,1.0
2017-07-31,4.009333365359948,-0.0012508169790480602,3.6095607623869945,0.08789667455106542,0.08448167573908366,-0.012106279303391365,bull,1.0
2017-08-31,3.991134607372484,-0.0039611099427774,3.672595855939926,0.004119796259738795,0.08689536512113644,-0.01733887634106901,neutral,0.8
2017-09-29,3.9078401733250527,0.011482601281679022,3.732717756452609,-0.016611799192813637,0.1046326962167219,-0.0378468797555338,neutral,0.8
2017-10-31,4.063948464761149,0.0034535586261203064,3.7840616266289926,0.012354134502121639,0.10409923402736171,-0.0014509095921969584,neutral,0.8
2017-11-30,4.155690537527674,-0.006037172991443916,3.8617751452011286,0.0371059354335781,0.09297461290765047,-0.007256705335786262,bull,1.0
2017-12-28,4.183695071459115,0.010632592612012918,3.921667881667874,0.0849519005103927,0.09980261253978596,-0.010916859341929874,bull,1.0
2018-01-31,4.519219492412368,-0.002383029433996702,4.010216449861516,0.10178520798303503,0.10662672868712023,-0.00635388559513439,bull,1.0
2018-02-28,4.220982512079348,-0.01373270337868569,4.067758937838068,0.009579436335044322,0.1507515643480767,-0.07192760184797298,neutral,0.8
2018-03-30,4.256527590167074,0.008582689840817895,4.1051737158540575,0.007162994503576714,0.16571545235947965,-0.06411226364911227,neutral,0.8
2018-04-30,4.3649661165576426,0.015242685882286264,4.136083548153033,-0.034132747062565194,0.16386796329077588,-0.04026975708781633,neutral,0.8
2018-05-31,4.30778355450993,0.004221445645943186,4.171829401470945,0.04965480260872446,0.14061371585029195,-0.052842554378548234,bull,1.0
2018-06-29,4.144499676589864,0.004865127302173561,4.199739793593386,-0.026319085499646122,0.1348926366667484,-0.08874397300020154,neutral,0.8
2018-07-31,4.068704123491394,0.003194654227668067,4.212541455695502,-0.07067199547213077,0.15082143537004525,-0.09303936416024039,bear,0.5
2018-08-31,4.106144654704879,0.002044484612801488,4.215232907989262,-0.05913820327927033,0.14380765714402313,-0.07475242447474595,bear,0.5
2018-09-28,4.221117719633087,-0.0002992807825991535,4.215033967841179,0.04848561930126771,0.10154711331669593,-0.04884526373854492,bull,1.0
2018-10-31,3.5899932203449554,0.010077259744965802,4.184586272381739,-0.11765684813071453,0.16930642765098095,-0.1910580842615237,bear,0.5
2018-11-30,3.8546684651470526,-0.0008867033017738775,4.112994163983772,-0.061243870030170844,0.1916516169391081,-0.13081728013402172,bear,0.5
2018-12-28,3.7974485112242333,0.004663924426103066,4.077611522262453,-0.09075912140050746,0.2018871659946845,-0.10063820532541279,bear,0.5
2019-01-31,4.000110128324258,0.002587934009388402,4.03495865439606,0.08309493783272304,0.13185690055466395,-0.05264121073075201,neutral,0.8
