ticker,fiscal_year,company_name,fiscal_period,employee_compensation,employee_cash_outflow,dividend_paid_cf,dividend_paid_alt,share_buyback,cash_dividend,value_added,labor_share_reported,source_file,fiscal_month,is_financial_name,employee_comp_trn,employee_cash_outflow_trn,value_added_trn,dividend_paid_trn,dividend_paid_alt_trn,cash_dividend_trn,share_buyback_trn,dividend_trn,shareholder_payout_trn,labor_share_bottom_up,shareholder_payout_to_va,dividend_to_va,buyback_to_va,analysis_sample
000030,2016,(주)우리은행,2016/12,0.0,0.0,0.0,0.0,0.0,269308000.0,3703886.0,50.83,kospi12-16.xlsx,12,True,0.0,0.0,3.703886,0.0,0.0,0.269308,0.0,0.269308,0.269308,0.0,0.07270958123441164,0.07270958123441164,0.0,False
000030,2017,(주)우리은행,2017/12,0.0,0.0,0.0,0.0,0.0,336636000.0,4174055.0,49.07,kospi 17-21.xlsx,12,True,0.0,0.0,4.174055,0.0,0.0,0.336636,0.0,0.336636,0.336636,0.0,0.0806496320724092,0.0806496320724092,0.0,False
000040,2007,케이알모터스(주),2007/12,0.0,0.0,0.0,0.0,0.0,0.0,14501.83,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.01450183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
000040,2008,케이알모터스(주),2008/12,0.0,0.0,0.0,0.0,0.0,0.0,-6230.26,0.0,kospi07-11.xlsx,12,False,0.0,0.0,-0.0062302600000000005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,False
000040,2009,케이알모터스(주),2009/12,0.0,0.0,0.0,0.0,0.0,0.0,-8319.13,0.0,kospi07-11.xlsx,12,False,0.0,0.0,-0.00831913,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,False
000040,2010,케이알모터스(주),2010/12,0.0,0.0,0.0,0.0,0.0,0.0,2620.75,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.00262075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
000040,2011,케이알모터스(주),2011/12,0.0,0.0,0.0,0.0,0.0,0.0,2586.17,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.00258617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
000040,2012,케이알모터스(주),2012/12,-11251798.0,0.0,0.0,0.0,0.0,0.0,-21296.57,0.0,kospi12-16.xlsx,12,False,-0.011251798,0.0,-0.02129657,0.0,0.0,0.0,0.0,0.0,0.0,0.5283385070929262,-0.0,-0.0,-0.0,False
000040,2013,케이알모터스(주),2013/12,10750102.0,0.0,0.0,0.0,0.0,0.0,11752.84,91.47,kospi12-16.xlsx,12,False,0.010750102,0.0,0.01175284,0.0,0.0,0.0,0.0,0.0,0.0,0.9146812174759461,0.0,0.0,0.0,True
000040,2014,케이알모터스(주),2014/12,11298204.0,0.0,0.0,0.0,0.0,0.0,4159.39,271.63,kospi12-16.xlsx,12,False,0.011298204,0.0,0.004159390000000001,0.0,0.0,0.0,0.0,0.0,0.0,2.7163127285491377,0.0,0.0,0.0,True
000040,2015,케이알모터스(주),2015/12,12971673.0,0.0,0.0,0.0,0.0,0.0,4626.46,280.38,kospi12-16.xlsx,12,False,0.012971673,0.0,0.00462646,0.0,0.0,0.0,0.0,0.0,0.0,2.803800962290823,0.0,0.0,0.0,True
000040,2016,케이알모터스(주),2016/12,11175609.0,0.0,0.0,0.0,0.0,0.0,6833.55,163.54,kospi12-16.xlsx,12,False,0.011175609,0.0,0.00683355,0.0,0.0,0.0,0.0,0.0,0.0,1.6354031213644444,0.0,0.0,0.0,True
000040,2017,케이알모터스(주),2017/12,6822827.0,0.0,0.0,0.0,5000.0,0.0,-14719.02,0.0,kospi 17-21.xlsx,12,False,0.006822827,0.0,-0.014719020000000001,0.0,0.0,0.0,5e-06,0.0,5e-06,-0.46353812957656143,-0.0003396965287091124,-0.0,-0.0003396965287091124,False
000040,2018,케이알모터스(주),2018/12,6695632.0,0.0,0.0,0.0,0.0,0.0,-2330.93,0.0,kospi 17-21.xlsx,12,False,0.006695632,0.0,-0.0023309299999999997,0.0,0.0,0.0,0.0,0.0,0.0,-2.872515262148585,-0.0,-0.0,-0.0,False
000040,2019,케이알모터스(주),2019/12,8318258.0,0.0,0.0,0.0,0.0,0.0,-12383.53,0.0,kospi 17-21.xlsx,12,False,0.008318258,0.0,-0.01238353,0.0,0.0,0.0,0.0,0.0,0.0,-0.6717194531769213,-0.0,-0.0,-0.0,False
000040,2020,케이알모터스(주),2020/12,2459127.0,0.0,0.0,0.0,3978.0,0.0,-4939.46,0.0,kospi 17-21.xlsx,12,False,0.002459127,0.0,-0.00493946,0.0,0.0,0.0,3.978e-06,0.0,3.978e-06,-0.4978534090771057,-0.0008053511922355885,-0.0,-0.0008053511922355885,False
000040,2021,케이알모터스(주),2021/12,3553490.0,0.0,0.0,0.0,0.0,0.0,1340.66,265.06,kospi 17-21.xlsx,12,False,0.00355349,0.0,0.00134066,0.0,0.0,0.0,0.0,0.0,0.0,2.650552712842928,0.0,0.0,0.0,True
000040,2022,케이알모터스(주),2022/12,3086992.0,0.0,0.0,0.0,0.0,0.0,-1693.93,0.0,kospi22-26.xlsx,12,False,0.003086992,0.0,-0.00169393,0.0,0.0,0.0,0.0,0.0,0.0,-1.8223846321866903,-0.0,-0.0,-0.0,False
000040,2023,케이알모터스(주),2023/12,3359270.0,0.0,0.0,0.0,0.0,0.0,-1526.78,0.0,kospi22-26.xlsx,12,False,0.00335927,0.0,-0.00152678,0.0,0.0,0.0,0.0,0.0,0.0,-2.200231860516905,-0.0,-0.0,-0.0,False
000040,2024,케이알모터스(주),2024/12,3252094.0,0.0,0.0,0.0,13499.0,0.0,-2113.49,0.0,kospi22-26.xlsx,12,False,0.003252094,0.0,-0.00211349,0.0,0.0,0.0,1.3499e-05,0.0,1.3499e-05,-1.5387316713114327,-0.006387065943061003,-0.0,-0.006387065943061003,False
000040,2025,케이알모터스(주),2025/12,3270080.0,0.0,0.0,0.0,0.0,0.0,4822.45,67.81,kospi22-26.xlsx,12,False,0.00327008,0.0,0.00482245,0.0,0.0,0.0,0.0,0.0,0.0,0.6780951590996278,0.0,0.0,0.0,True
000050,2007,(주)경방,2007/12,0.0,0.0,0.0,0.0,0.0,0.0,86587.26,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.08658726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
000050,2008,(주)경방,2008/12,0.0,0.0,0.0,0.0,0.0,0.0,-17550.73,0.0,kospi07-11.xlsx,12,False,0.0,0.0,-0.01755073,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,False
000050,2009,(주)경방,2009/12,0.0,0.0,0.0,0.0,0.0,0.0,20727.83,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.020727830000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
000050,2010,(주)경방,2010/12,23108368.0,0.0,0.0,0.0,0.0,1546119.0,109675.03,21.07,kospi07-11.xlsx,12,False,0.023108368,0.0,0.10967502999999999,0.0,0.0,0.001546119,0.0,0.001546119,0.001546119,0.2106985336589377,0.014097274466211682,0.014097274466211682,0.0,True
000050,2011,(주)경방,2011/12,21278191.0,0.0,0.0,0.0,0.0,0.0,79256.78,26.85,kospi07-11.xlsx,12,False,0.021278191,0.0,0.07925678,0.0,0.0,0.0,0.0,0.0,0.0,0.2684715553672506,0.0,0.0,0.0,True
000050,2012,(주)경방,2012/12,21214796.0,0.0,0.0,0.0,0.0,0.0,75544.51,28.08,kospi12-16.xlsx,12,False,0.021214796,0.0,0.07554451,0.0,0.0,0.0,0.0,0.0,0.0,0.2808251188603911,0.0,0.0,0.0,True
000050,2013,(주)경방,2013/12,20881072.0,0.0,0.0,0.0,0.0,623075.0,99612.08,20.96,kospi12-16.xlsx,12,False,0.020881072,0.0,0.09961208,0.0,0.0,0.000623075,0.0,0.000623075,0.000623075,0.20962389300574788,0.00625501445206244,0.00625501445206244,0.0,True
000050,2014,(주)경방,2014/12,21765086.0,0.0,0.0,0.0,0.0,1370764.0,97566.02,22.31,kospi12-16.xlsx,12,False,0.021765086,0.0,0.09756602,0.0,0.0,0.001370764,0.0,0.001370764,0.001370764,0.22308059711772601,0.014049604565195956,0.014049604565195956,0.0,True
000050,2015,(주)경방,2015/12,21226959.0,0.0,0.0,0.0,0.0,3426909.0,107949.86,19.66,kospi12-16.xlsx,12,False,0.021226959,0.0,0.10794986,0.0,0.0,0.003426909,0.0,0.003426909,0.003426909,0.19663720731087564,0.03174537697408779,0.03174537697408779,0.0,True
000050,2016,(주)경방,2016/12,20908419.0,0.0,0.0,0.0,0.0,4934749.0,109992.25,19.01,kospi12-16.xlsx,12,False,0.020908419,0.0,0.10999225,0.0,0.0,0.004934749,0.0,0.004934749,0.004934749,0.190089929063184,0.04486451545449793,0.04486451545449793,0.0,True
000050,2017,(주)경방,2017/12,19957790.0,0.0,0.0,0.0,0.0,4934749.0,109353.53,18.25,kospi 17-21.xlsx,12,False,0.01995779,0.0,0.10935353,0.0,0.0,0.004934749,0.0,0.004934749,0.004934749,0.18250704846930865,0.04512656335831134,0.04512656335831134,0.0,True
000050,2018,(주)경방,2018/12,17620985.0,0.0,0.0,0.0,5584995.0,3371475.0,88599.95,19.89,kospi 17-21.xlsx,12,False,0.017620985,0.0,0.08859995,0.0,0.0,0.003371475,0.005584995,0.003371475,0.00895647,0.19888256144614078,0.10108888323300408,0.038052786711504916,0.06303609652149916,True
000050,2019,(주)경방,2019/12,12789394.0,0.0,0.0,0.0,5654143.0,3301909.0,80679.67,15.85,kospi 17-21.xlsx,12,False,0.012789394,0.0,0.08067967,0.0,0.0,0.003301909,0.005654143,0.003301909,0.008956052,0.1585206533442688,0.11100754378395451,0.040926158969167827,0.07008138481478668,True
000050,2020,(주)경방,2020/12,7148286.0,0.0,0.0,0.0,3783726.0,3251909.0,70916.2,10.08,kospi 17-21.xlsx,12,False,0.007148286,0.0,0.0709162,0.0,0.0,0.003251909,0.003783726,0.003251909,0.007035635,0.10079905578697111,0.09921054709643214,0.045855657804563695,0.05335488929186843,True
000050,2021,(주)경방,2021/12,7803040.0,0.0,0.0,0.0,13198709.0,3130605.0,73389.03,10.63,kospi 17-21.xlsx,12,False,0.00780304,0.0,0.07338903,0.0,0.0,0.003130605,0.013198709,0.003130605,0.016329313999999998,0.10632433757470293,0.22250347224919037,0.04265766968169494,0.17984580256749544,True
000050,2022,(주)경방,2022/12,8785154.0,0.0,0.0,0.0,1745623.0,3114409.0,43759.65,20.08,kospi22-26.xlsx,12,False,0.008785154,0.0,0.043759650000000004,0.0,0.0,0.003114409,0.001745623,0.003114409,0.004860032,0.2007592382480207,0.1110619486216183,0.07117079318504603,0.03989115543657227,True
000050,2023,(주)경방,2023/12,16049218.0,0.0,0.0,0.0,0.0,3114409.0,62799.62,25.56,kospi22-26.xlsx,12,False,0.016049218,0.0,0.06279962,0.0,0.0,0.003114409,0.0,0.003114409,0.003114409,0.25556234257468435,0.04959280008382216,0.04959280008382216,0.0,True
000050,2024,(주)경방,2024/12,16515255.0,0.0,0.0,0.0,0.0,3737291.0,78533.78,21.03,kospi22-26.xlsx,12,False,0.016515255,0.0,0.07853378,0.0,0.0,0.003737291,0.0,0.003737291,0.003737291,0.21029492022413795,0.047588324412755886,0.047588324412755886,0.0,True
000050,2025,(주)경방,2025/12,16546291.0,0.0,0.0,0.0,0.0,4157896.0,107825.7,15.35,kospi22-26.xlsx,12,False,0.016546291,0.0,0.1078257,0.0,0.0,0.004157896,0.0,0.004157896,0.004157896,0.1534540559439911,0.038561270643269654,0.038561270643269654,0.0,True
000060,2013,메리츠화재해상보험(주),2013/12,0.0,0.0,0.0,0.0,0.0,32155000.0,344408.51,38.08,kospi12-16.xlsx,12,True,0.0,0.0,0.34440851,0.0,0.0,0.032155,0.0,0.032155,0.032155,0.0,0.09336296597316948,0.09336296597316948,0.0,False
000060,2014,메리츠화재해상보험(주),2014/12,0.0,0.0,0.0,0.0,0.0,39960000.0,371453.31,44.03,kospi12-16.xlsx,12,True,0.0,0.0,0.37145331,0.0,0.0,0.03996,0.0,0.03996,0.03996,0.0,0.10757745031266515,0.10757745031266515,0.0,False
000060,2015,메리츠화재해상보험(주),2015/12,0.0,0.0,0.0,0.0,0.0,60168000.0,507188.47,44.78,kospi12-16.xlsx,12,True,0.0,0.0,0.50718847,0.0,0.0,0.060168,0.0,0.060168,0.060168,0.0,0.11863045703700638,0.11863045703700638,0.0,False
000060,2016,메리츠화재해상보험(주),2016/12,0.0,0.0,0.0,0.0,10402630.0,90987000.0,588293.49,33.96,kospi12-16.xlsx,12,True,0.0,0.0,0.58829349,0.0,0.0,0.090987,0.01040263,0.090987,0.10138963,0.0,0.17234532036042077,0.15466259876511637,0.017682721595304412,False
000060,2017,메리츠화재해상보험(주),2017/12,0.0,0.0,0.0,0.0,7153698.0,124503000.0,690731.57,24.71,kospi 17-21.xlsx,12,True,0.0,0.0,0.69073157,0.0,0.0,0.124503,0.007153698,0.124503,0.13165669800000002,0.0,0.19060472073109389,0.18024802312134078,0.010356697609753092,False
000060,2018,메리츠화재해상보험(주),2018/12,0.0,0.0,0.0,0.0,15979919.0,91739000.0,536358.11,28.31,kospi 17-21.xlsx,12,True,0.0,0.0,0.53635811,0.0,0.0,0.091739,0.015979919,0.091739,0.107718919,0.0,0.20083395215185615,0.17104057585705193,0.02979337629480423,False
000060,2019,메리츠화재해상보험(주),2019/12,0.0,0.0,0.0,0.0,9028411.0,94761000.0,580409.13,27.84,kospi 17-21.xlsx,12,True,0.0,0.0,0.58040913,0.0,0.0,0.094761,0.009028411,0.094761,0.103789411,0.0,0.17882112054302107,0.16326586730294884,0.015555253240072222,False
000060,2020,메리츠화재해상보험(주),2020/12,0.0,0.0,0.0,0.0,6001016.0,151071000.0,853184.22,23.06,kospi 17-21.xlsx,12,True,0.0,0.0,0.8531842199999999,0.0,0.0,0.151071,0.006001016,0.151071,0.157072016,0.0,0.1841009389507931,0.1770672692469629,0.0070336697038302,False
000060,2021,메리츠화재해상보험(주),2021/12,0.0,0.0,0.0,0.0,263252423.0,66959000.0,1310543.02,25.57,kospi 17-21.xlsx,12,True,0.0,0.0,1.3105430200000001,0.0,0.0,0.066959,0.263252423,0.066959,0.330211423,0.0,0.2519653441059874,0.05109256161617647,0.20087278248981097,False
000070,2007,(주)삼양홀딩스,2007/12,0.0,0.0,0.0,0.0,0.0,2199546.0,25562.99,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.02556299,0.0,0.0,0.002199546,0.0,0.002199546,0.002199546,0.0,0.08604415993590735,0.08604415993590735,0.0,False
000070,2008,(주)삼양홀딩스,2008/12,0.0,0.0,0.0,0.0,0.0,4466945.0,-64674.58,0.0,kospi07-11.xlsx,12,False,0.0,0.0,-0.06467458,0.0,0.0,0.004466945,0.0,0.004466945,0.004466945,-0.0,-0.0690680171405829,-0.0690680171405829,-0.0,False
000070,2009,(주)삼양홀딩스,2009/12,0.0,0.0,0.0,0.0,0.0,13362124.0,107008.01,0.0,kospi07-11.xlsx,12,False,0.0,0.0,0.10700801,0.0,0.0,0.013362124,0.0,0.013362124,0.013362124,0.0,0.1248703157829026,0.1248703157829026,0.0,False
000070,2010,(주)삼양홀딩스,2010/12,13137000.0,0.0,0.0,0.0,0.0,15586000.0,42580.21,30.85,kospi07-11.xlsx,12,False,0.013137,0.0,0.04258021,0.0,0.0,0.015586,0.0,0.015586,0.015586,0.3085236075632318,0.3660385892883102,0.3660385892883102,0.0,True
000070,2011,(주)삼양홀딩스,2011/12,13442000.0,0.0,0.0,0.0,285598.0,10233000.0,90195.02,14.9,kospi07-11.xlsx,12,False,0.013442,0.0,0.09019502,0.0,0.0,0.010233,0.000285598,0.010233,0.010518598,0.1490326184305963,0.11662060721312552,0.11345415744683023,0.003166449766295301,True
000070,2012,(주)삼양홀딩스,2012/12,15706000.0,0.0,0.0,0.0,0.0,10601000.0,79465.54,19.76,kospi12-16.xlsx,12,False,0.015706,0.0,0.07946553999999999,0.0,0.0,0.010601,0.0,0.010601,0.010601,0.19764541963724155,0.1334037370160701,0.1334037370160701,0.0,True
000070,2013,(주)삼양홀딩스,2013/12,14557000.0,0.0,0.0,0.0,243604.0,9516000.0,-10576.56,0.0,kospi12-16.xlsx,12,False,0.014557,0.0,-0.010576559999999999,0.0,0.0,0.009516,0.000243604,0.009516,0.009759604,-1.376345428003056,-0.9227578721247741,-0.8997254305747806,-0.023032441549993572,False
000070,2014,(주)삼양홀딩스,2014/12,15363000.0,0.0,0.0,0.0,14301.0,11612000.0,68251.2,22.51,kospi12-16.xlsx,12,False,0.015363,0.0,0.0682512,0.0,0.0,0.011612,1.4301e-05,0.011612,0.011626301,0.2250949433856108,0.1703457375108423,0.1701362027334318,0.00020953477741050708,True
000070,2015,(주)삼양홀딩스,2015/12,18954000.0,0.0,0.0,0.0,0.0,11612000.0,36156.36,52.42,kospi12-16.xlsx,12,False,0.018954,0.0,0.03615636,0.0,0.0,0.011612,0.0,0.011612,0.011612,0.5242231242304258,0.3211606478085737,0.3211606478085737,0.0,True
000070,2016,(주)삼양홀딩스,2016/12,17916000.0,0.0,0.0,0.0,0.0,15477000.0,68849.75,26.02,kospi12-16.xlsx,12,False,0.017916,0.0,0.06884975,0.0,0.0,0.015477,0.0,0.015477,0.015477,0.2602188097995999,0.22479384456733684,0.22479384456733684,0.0,True
000070,2017,(주)삼양홀딩스,2017/12,17616000.0,0.0,0.0,0.0,0.0,15477000.0,62544.54,28.17,kospi 17-21.xlsx,12,False,0.017616,0.0,0.06254454,0.0,0.0,0.015477,0.0,0.015477,0.015477,0.2816552811804196,0.2474556532033012,0.2474556532033012,0.0,True
000070,2018,(주)삼양홀딩스,2018/12,15012000.0,0.0,0.0,0.0,0.0,15488000.0,64400.89,23.31,kospi 17-21.xlsx,12,False,0.015012,0.0,0.06440089,0.0,0.0,0.015488,0.0,0.015488,0.015488,0.23310236861633432,0.24049357081866415,0.24049357081866415,0.0,True
000070,2019,(주)삼양홀딩스,2019/12,15351000.0,0.0,0.0,0.0,0.0,15494000.0,37437.6,41.0,kospi 17-21.xlsx,12,False,0.015351,0.0,0.0374376,0.0,0.0,0.015494,0.0,0.015494,0.015494,0.4100423104045131,0.41386199970083554,0.41386199970083554,0.0,True
000070,2020,(주)삼양홀딩스,2020/12,14415000.0,0.0,0.0,0.0,0.0,17429000.0,92854.17,15.52,kospi 17-21.xlsx,12,False,0.014415,0.0,0.09285417,0.0,0.0,0.017429,0.0,0.017429,0.017429,0.15524343171663696,0.18770293245849917,0.18770293245849917,0.0,True
000070,2021,(주)삼양홀딩스,2021/12,33241000.0,0.0,0.0,0.0,0.0,23234000.0,286645.17,11.6,kospi 17-21.xlsx,12,False,0.033241,0.0,0.28664517,0.0,0.0,0.023234,0.0,0.023234,0.023234,0.11596567282120958,0.08105491538545723,0.08105491538545723,0.0,True
000070,2022,(주)삼양홀딩스,2022/12,43388000.0,0.0,0.0,0.0,0.0,27104000.0,128570.37,33.75,kospi22-26.xlsx,12,False,0.043388,0.0,0.12857037,0.0,0.0,0.027104,0.0,0.027104,0.027104,0.3374650006840612,0.21081062456303115,0.21081062456303115,0.0,True
000070,2023,(주)삼양홀딩스,2023/12,46333000.0,0.0,0.0,0.0,0.0,27104000.0,271248.37,17.08,kospi22-26.xlsx,12,False,0.046333,0.0,0.27124837,0.0,0.0,0.027104,0.0,0.027104,0.027104,0.17081392968370648,0.09992318110519889,0.09992318110519889,0.0,True
000070,2024,(주)삼양홀딩스,2024/12,56797000.0,0.0,0.0,0.0,0.0,27104000.0,143915.91,39.47,kospi22-26.xlsx,12,False,0.056797,0.0,0.14391591,0.0,0.0,0.027104,0.0,0.027104,0.027104,0.3946540726456164,0.18833220038006915,0.18833220038006915,0.0,True
