date,ticker,name,open,high,low,close,adj_close,volume,trading_value,market_cap,sector,is_suspended,is_administrative
2007-12-13,090430,,68817,70318,68017,69918,69918,141953,9834565000,,,,
2007-12-14,090430,,69818,71718,69518,71218,71218,92915,6581441000,,,,
2007-12-17,090430,,71218,71218,68817,69017,69017,58584,4091398000,,,,
2007-12-18,090430,,69017,71018,67817,70618,70618,69981,4851245000,,,,
2007-12-20,090430,,70018,70618,66117,66617,66617,106662,7325529000,,,,
2007-12-21,090430,,67717,68217,66117,66117,66117,192519,12936388420,,,,
2007-12-24,090430,,67017,69518,66717,68417,68417,81548,5549711000,,,,
2007-12-26,090430,,68017,68917,67517,68317,68317,47307,3218747000,,,,
2007-12-27,090430,,68017,72518,68017,72118,72118,106052,7521813000,,,,
2007-12-28,090430,,71118,74019,71018,71018,71018,133715,9673569000,,,,
