ticker,name,available_date,fiscal_period,pbr,per,roe,roa,debt_ratio,operating_cash_flow_to_net_income,per_value_z,pbr_value_z,value_score,roe_quality_z,roa_quality_z,debt_ratio_quality_z,operating_cash_flow_to_net_income_quality_z,quality_score,composite_score,composite_weight_coverage,factor_scope
000760,이화산업(주),2013-06-30,2013-03,0.4421277637093926,4.615403246750043,0.1001,0.038834064134903,1.4667509072588465,0.3318501846385565,0.681246613167521,0.46504182029755176,0.5731442167325363,0.5213623580999527,1.5170137751947896,0.5958355702285973,0.18075966382159275,0.7037428418362331,0.6443798304254619,0.55,fundamental_value_quality_mvp
024720,콜마홀딩스(주),2013-06-30,2013-03,1.434836576598765,16.812001289010702,0.0944,0.0751618413681459,0.1354960119850982,0.704386395751755,0.17667452625137312,-0.3658949575017872,-0.09461021562520704,0.4726260485518764,3.1788075924151884,0.7586203206636054,0.19442540492003194,1.1511198416376756,0.5848789065181834,0.55,fundamental_value_quality_mvp
031210,서울보증보험(주),2013-06-30,2013-03,,,0.1012,0.0479556769191201,1.0496321601083325,1.383180398637876,0.21203488593300332,0.21844852033990475,0.21524170313645402,0.530767610819757,2.0538638395534026,0.6468405065467449,0.21932559670245227,0.8626993884055891,0.5684004405559822,0.55,fundamental_value_quality_mvp
092440,기신정기(주),2013-06-30,2013-03,1.108519685042791,17.178735295685318,0.0654,0.0592946666654056,0.0882698313839607,2.2128822881362384,0.16150277569849245,-0.09275473461828769,0.03437402054010238,0.2246693859388564,2.721217027970674,0.7627518925910909,0.24976154057187952,0.9895999617681253,0.5554063521190239,0.55,fundamental_value_quality_mvp
000970,한국주철관공업(주),2013-06-30,2013-03,0.3845747259298334,10.9366798965911,0.0356999999999999,0.0277323970125203,0.2679666407777171,2.7053486769485,0.41973600667438193,0.5132160030429607,0.4664760048586713,-0.02927243749585803,0.863628145906582,0.7424219214505525,0.2678266788548978,0.4611510771790436,0.4635714988516016,0.55,fundamental_value_quality_mvp
016610,디비증권(주),2013-06-30,2013-03,0.2379245867857511,2.258946422538861,0.1063,0.0124692728004051,7.446801080013363,-0.6787826408052493,0.754308253482262,0.6359680049412134,0.6951381292117378,0.5743737825206675,-0.03467891989711444,-0.13540003192143008,0.14368663272797247,0.13699536585752387,0.39069662192762106,0.55,fundamental_value_quality_mvp
950100,SBI모기지(주),2013-06-30,2013-03,1.5314941937063358,8.707310770498971,0.1838,0.0307087229606488,4.7275587568608515,2.023876908908407,0.5119647928130319,-0.44680122917611514,0.03258178181845836,1.2370165877796,1.0387990081876142,0.19710667623656702,0.24282825864736074,0.6789376327127855,0.38513951866990953,0.55,fundamental_value_quality_mvp
000220,(주)유유제약,2013-06-30,2013-03,0.6760472362330688,17.52989218881336,0.0391,0.031265420814145,0.233483978940646,2.2511443535402034,0.1469754488335197,0.26924191377954104,0.20810868130653037,-0.00020165636191686416,1.071563310460437,0.746638432895063,0.2511651074308962,0.5172912986061198,0.37675374528812455,0.55,fundamental_value_quality_mvp
071050,한국투자금융지주(주),2013-06-30,2013-03,0.973887328950798,19.15322028521549,0.0542999999999999,0.0368358860015631,0.3803708881113689,1.1381402978046218,0.07981852175326795,0.019937904659289442,0.04987821320627869,0.1297618357662858,1.3994115391801671,0.7286772228094401,0.2103367937973163,0.6170468478883023,0.359242923032837,0.55,fundamental_value_quality_mvp
003460,유화증권(주),2013-06-30,2013-03,0.3749518442170892,13.7085236220058,0.0273,0.0195615754442182,0.3982376100927438,2.003814909665693,0.3050650985824815,0.5212707379457956,0.41316791826413857,-0.10109436735618019,0.3827366425536237,0.7264924947839092,0.2420923245840685,0.3125567736413553,0.3582891121062568,0.55,fundamental_value_quality_mvp
030210,다올투자증권(주),2013-06-30,2013-03,0.3200569937330756,5.842001628703905,0.0558,0.0135543825391277,3.0419032112556663,-3.3100184693987966,0.630502356183242,0.5672199121514708,0.5988611341673564,0.14258718038420154,0.029184921602202638,0.4032272458471691,0.04716504226285031,0.15554109752410591,0.35705020508921975,0.55,fundamental_value_quality_mvp
000540,흥국화재해상보험(주),2013-06-30,2013-03,0.736729409234997,3.698944093483073,0.2539,0.0125342189334296,14.890331706894871,7.001113540379419,0.7191604401162373,0.21844852033990475,0.468804480228071,1.5367021403515433,-0.030856532725146924,-1.0455888167694911,0.4254081667537501,0.22141623940266386,0.33386543977784894,0.55,fundamental_value_quality_mvp
003690,코리안리재보험(주),2013-06-30,2013-03,0.9603203029655488,9.97854680542211,0.1017,0.0184666752848449,4.211468286677129,0.9173815616320036,0.4593738804224086,0.031294045261779646,0.24533396284209413,0.5350427256923952,0.3182965884830471,0.2602137932049277,0.20223870388348256,0.3289479528159631,0.29094159373693174,0.55,fundamental_value_quality_mvp
001750,한양증권(주),2013-06-30,2013-03,0.3144992679079844,16.815023303580087,0.0185,0.0086149755092521,1.1710414647602314,9.159268883849704,0.17654950579954856,0.5718719498175332,0.37421072780854087,-0.17633638911461386,-0.26152254917207846,0.6319946769250755,0.5045757517945403,0.17467787260823087,0.2653746249720081,0.55,fundamental_value_quality_mvp
005830,디비손해보험(주),2013-06-30,2013-03,1.4437066296476393,9.634431653763745,0.1664999999999999,0.0194905773916673,6.68826148505214,-0.158367268149224,0.47360989112064633,-0.3733195448567523,0.050145173131947024,1.089097613186315,0.3785580712874506,-0.0426464359728167,0.1627770232301832,0.39694656793278305,0.2393095702960394,0.55,fundamental_value_quality_mvp
001450,현대해상화재보험(주),2013-06-30,2013-03,1.3823052757750145,8.715248202754895,0.1734,0.0159758999177825,8.927933841528825,6.94419177090337,0.5116364220046925,-0.32192416841102955,0.09485612679683147,1.148094198428724,0.17170267491285332,-0.3165117242054459,0.42332010620736643,0.3566513138358745,0.23765350154540038,0.55,fundamental_value_quality_mvp
001270,부국증권(주),2013-06-30,2013-03,0.4211186205989205,21.717740068759895,0.0191,0.0114387302676589,0.6951650702738372,10.272322938130444,-0.026275414821271024,0.4826273090671437,0.22817594712293632,-0.17120625126744793,-0.09533122318128309,0.6901844498899666,0.5454058995241169,0.24226321874133813,0.2358599134602464,0.55,fundamental_value_quality_mvp
001500,현대차증권(주),2013-06-30,2013-03,0.4234608384740945,9.33316479339898,0.0458,0.0075483209043277,5.010823335582672,-9.02453930729438,0.4860732721328117,0.48066677950517034,0.483370025818991,0.05708488293143601,-0.3243002187408731,0.16246931721688254,-0.16246065301912402,-0.06680166790291965,0.1832763746979488,0.55,fundamental_value_quality_mvp
001720,신영증권(주),2013-06-30,2013-03,0.7257460929916454,12.80489347346982,0.0574,0.0106700225600856,4.311820601745907,-1.522569437777779,0.3424481908404467,0.22764199307864103,0.28504509195954386,0.156267547976644,-0.140573308330714,0.24794279489946258,0.11273401237664764,0.09409276173051005,0.18088927547097994,0.55,fundamental_value_quality_mvp
138040,(주)메리츠금융지주,2013-06-30,2013-03,1.3197536378850354,28.829600470446596,0.0469,0.0338173626356525,0.35367531314552,1.1298370214265303,-0.320492395023584,-0.26956595847121056,-0.29502917674739726,0.06649013565124019,1.221757159237512,0.7319415356949458,0.21003220481544868,0.5575552588497866,0.17001687903288487,0.55,fundamental_value_quality_mvp
082640,동양생명보험(주),2013-06-30,2013-03,0.7715109388812786,8.975224273166548,0.0992,0.0077307645503781,10.11922022921514,3.583254034017749,0.5008812369980746,0.18933499601539142,0.345108116506733,0.5136671513292038,-0.31356254707677345,-0.4621812409934103,0.3000308699127053,0.00948855829293134,0.16204290293556844,0.55,fundamental_value_quality_mvp
006370,(주)대구백화점,2013-06-30,2013-03,0.5367140880119569,27.332333995285666,0.0197,0.0156963852231114,0.2510268425197955,1.9319051501455284,-0.25855062507889653,0.38586930312094175,0.06365933902102261,-0.166076113420282,0.15525191281922457,0.7444933060078037,0.23945445978934932,0.2432808912990239,0.16163473117265964,0.55,fundamental_value_quality_mvp
037620,미래에셋증권(주),2013-06-30,2013-03,0.7441978652593475,11.619461961934087,0.0661,0.0083931799861155,6.630901803739474,1.2464790427270536,0.3914893783584116,0.212197125466168,0.3018432519122898,0.23065454676055006,-0.2745762649663249,-0.03563254145820246,0.2143109826006429,0.033689180734166393,0.15557739490604067,0.55,fundamental_value_quality_mvp
000060,메리츠화재해상보험(주),2013-06-30,2013-03,1.3481661694844655,11.208061746921713,0.1317,0.0128671799299201,8.348233162531569,4.465383789922071,0.4085089656504816,-0.29334837799827823,0.05758029382610169,0.7915496180506919,-0.011260202928718866,-0.24562640337575742,0.3323900245393001,0.21676325907137894,0.1444073657780711,0.55,fundamental_value_quality_mvp
000810,삼성화재해상보험(주),2013-06-30,2013-03,1.4688661282493003,17.221688309297658,0.0916,0.0166592514600069,4.1197765614967325,7.15683321210849,0.1597258136601748,-0.39437904632149945,-0.11732661633066233,0.4486854052651021,0.21192114593340466,0.2714257817230071,0.43112042949305407,0.34078819060364196,0.13255418745168546,0.55,fundamental_value_quality_mvp
000370,한화손해보험(주),2013-06-30,2013-03,0.465973980866772,9.675402119506591,0.0528,0.0029253956150025,15.462964331338489,23.455844840733597,0.4719149468968419,0.4450815876591575,0.4584982672779997,0.11693649114837186,-0.5963812418899287,-1.1156098617188357,1.0290168659539887,-0.14150943662660098,0.13122133787549023,0.55,fundamental_value_quality_mvp
244920,(주)에이플러스에셋어드바이저,2013-06-30,2013-03,,,,,,,0.21203488593300332,0.21844852033990475,0.21524170313645402,0.07162027349840615,-0.26730344550054164,0.1603031076260324,0.2168182896515476,0.04535955631886113,0.12257871396322152,0.55,fundamental_value_quality_mvp
079440,오렌지라이프생명보험(주),2013-06-30,2013-03,,,0.0873,0.0085402150131986,8.224377997720367,0.4997793941332029,0.21203488593300332,0.21844852033990475,0.21524170313645402,0.41191941736041293,-0.2659225580375334,-0.23048149599141132,0.1869198088796045,0.025608793052768176,0.11180557036353446,0.55,fundamental_value_quality_mvp
088350,한화생명보험(주),2013-06-30,2013-03,0.941813307323398,14.109314371104976,0.0693,0.0060333477105571,10.0637042353591,16.0228429306724,0.2884844238739318,0.04678513703608928,0.16763478045501054,0.258015281945435,-0.4134635581433718,-0.45539279106012504,0.7563521513385422,0.036377771020120075,0.09604004803597936,0.55,fundamental_value_quality_mvp
039490,키움증권(주),2013-06-30,2013-03,1.319914916837617,19.182227304771597,0.0704,0.0158258061205791,3.3479151789385138,0.7677288285051406,0.0786185041465608,-0.26970095537205896,-0.09554122561274908,0.2674205346652392,0.16286894489222623,0.3658083548697694,0.1967489945758306,0.24821170725076636,0.09196037413098661,0.55,fundamental_value_quality_mvp
018500,동원금속(주),2013-06-30,2013-03,0.8794184103640811,18.32181617243913,0.0475,0.0081671537248906,4.87700826759354,4.4563865347237535,0.11421362986461799,0.09901214857998125,0.10661288922229961,0.07162027349840615,-0.28787897971160326,0.17883211334585017,0.3320599783411886,0.07365834636846041,0.0886376840292964,0.55,fundamental_value_quality_mvp
002550,(주)KB손해보험,2013-06-30,2013-03,1.2778397276172608,12.023668856701622,0.1144999999999999,0.0091295544179494,10.640986821599462,8.839360706696398,0.37476737803241345,-0.23448234775810967,0.07014251513715189,0.6444856664319342,-0.2312371460545812,-0.5259824295021978,0.4928405641971063,0.09502666376806537,0.08371568711765015,0.55,fundamental_value_quality_mvp
008560,메리츠증권(주),2013-06-30,2013-03,0.7605684108741197,8.657813595542613,0.09,0.0076459309079377,10.489461740600762,-11.667854362609509,0.5140124861761849,0.19849432737740777,0.35625340677679634,0.4350050376726596,-0.3185554082605661,-0.5074540675915017,-0.25942534560458297,-0.1626074459459978,0.07323839620072681,0.55,fundamental_value_quality_mvp
003470,유안타증권(주),2013-06-30,2013-03,0.2665592580406082,13.91955374241233,0.0192,0.0017231070308914,10.113636916731622,0.7132115671032607,0.2963348028158471,0.6119996456832748,0.45416722424956096,-0.17035122829292026,-0.6671416127833821,-0.46149851814862913,0.19474913856857753,-0.2760605551640885,0.0558611627512067,0.55,fundamental_value_quality_mvp
085620,미래에셋생명보험(주),2013-06-30,2013-03,,,0.0562,0.0032208606042542,14.089743554374085,24.510939519063584,0.21203488593300332,0.21844852033990475,0.21524170313645402,0.14600727228231214,-0.5789917295034843,-0.9476935578885675,1.0479818380462413,-0.0831740442658746,0.0524694772806384,0.55,fundamental_value_quality_mvp
030610,교보증권(주),2013-06-30,2013-03,0.2714143694470222,15.102528629504372,0.0181,0.0020246116349369,7.876493525711447,-12.81431160108064,0.24739524561463347,0.6079357242437539,0.42766548492919365,-0.17975648101272446,-0.6493966404944562,-0.1879424697258653,-0.30148082191536063,-0.32964410328710164,0.014587527720305303,0.55,fundamental_value_quality_mvp
032830,삼성생명보험(주),2013-06-30,2013-03,0.974903865339154,22.236428829529977,0.0479,0.0050432749156496,7.693288822722497,13.051707180442206,-0.047733518923322886,0.019087023252688674,-0.014323247835317106,0.07504036539651675,-0.4717340259037968,-0.16554034977088597,0.6473620163671391,0.02128200152224327,0.005097797268806736,0.55,fundamental_value_quality_mvp
001510,에스케이증권(주),2013-06-30,2013-03,0.5277237535787546,,-0.0254,-0.0027482691526291,8.460302622291985,14.70924897700622,0.21203488593300332,0.39339457078077067,0.302714728356887,-0.5516914749322545,-0.930303254115933,-0.2593301644685827,0.7081656010280746,-0.25828982312217386,-0.0032877542680552862,0.55,fundamental_value_quality_mvp
003530,한화투자증권(주),2013-06-30,2013-03,0.3617233852124811,,-0.064,-0.0073417053886117,8.351575806088945,12.81151007479762,0.21203488593300332,0.5323434845133882,0.3721891852231958,-0.8817303430999293,-1.2006487069706384,-0.24603513907258936,0.638550868992969,-0.422465830037547,-0.06125900491902753,0.55,fundamental_value_quality_mvp
008110,대동전자(주),2013-06-30,2013-03,0.3414487314898806,46.859045055523566,0.0072,0.0065374077249507,0.1146191544500178,1.6903413499398865,-1.0663687819234478,0.5493141764388688,-0.25852730274228947,-0.27295398523623887,-0.38379724171783486,0.761173125581567,0.2305931779759626,0.08375376915086397,-0.07182853625511487,0.55,fundamental_value_quality_mvp
016360,삼성증권(주),2013-06-30,2013-03,1.0151604296547494,26.842743114816884,0.0382,0.0068235138474579,4.542423512966777,-7.554609500265959,-0.23829629748383382,-0.014609322950093017,-0.12645281021696342,-0.007896863132665802,-0.3669585429136994,0.21974486114091182,-0.10853923658633274,-0.06591244537294652,-0.09343079302931782,0.55,fundamental_value_quality_mvp
003540,대신증권(주),2013-06-30,2013-03,0.4068065262954544,39.6671908873877,0.0101,0.0014449039290127,6.097697621579464,0.022896891922016,-0.768842467303645,0.494607101499396,-0.1371176829021245,-0.2481583189749369,-0.6835151814363695,0.02956722609342899,0.16942633411074856,-0.1831699850517822,-0.1622371204383014,0.55,fundamental_value_quality_mvp
001200,유진투자증권(주),2013-06-30,2013-03,0.2408857814381889,,-0.1142,-0.0169042946298502,6.094865329427836,0.8438223794213958,0.21203488593300332,0.633489367186632,0.42276212655981765,-1.310951876312812,-1.7634523219713258,0.02991355644135757,0.19954033333716906,-0.7112375771264028,-0.19578316635993895,0.55,fundamental_value_quality_mvp
006800,미래에셋증권(주),2013-06-30,2013-03,0.7544482405398951,30.59807815599116,0.0248,0.0039583108454266,5.229101451726849,-22.547926271930265,-0.3936541466339918,0.20361715347814718,-0.0950184965779223,-0.12246994171937158,-0.5355892941227922,0.13577844923352242,-0.6585388852008692,-0.29520491795237763,-0.2042110900548979,0.55,fundamental_value_quality_mvp
005940,엔에이치투자증권(주),2013-06-30,2013-03,0.601390659025961,27.21629385355001,0.0222,0.0028934662753948,6.636762211425122,-49.7668197608608,-0.2537500555857698,0.33173243960195553,0.03899119200809287,-0.1447005390570906,-0.5982604345753473,-0.036349147275722825,-1.6570092091841948,-0.6090798325230888,-0.31450209409982444,0.55,fundamental_value_quality_mvp
016420,NH농협증권(주),2013-06-30,2013-03,0.6061713323914429,24.216510183289948,0.0281,0.0034013822705909,6.359162489872285,-60.38946594054857,-0.12964929391800628,0.327730825764699,0.09904076592334635,-0.09425418355995896,-0.5683671754379283,-0.0024044823176916754,-2.046679604011469,-0.677926361331762,-0.3247594853067127,0.55,fundamental_value_quality_mvp
000400,롯데손해보험(주),2013-06-30,2013-03,0.6705474959122605,,-0.0599,-0.0033428249485664,14.583530957855714,-23.35391846790447,0.21203488593300332,0.2738454152711863,0.24294015060209478,-0.8466744011442955,-0.9652956753976176,-1.0080734742585116,-0.6881050866840295,-0.8770371593711135,-0.3679565639287461,0.55,fundamental_value_quality_mvp
002630,(주)오리엔트바이오,2013-06-30,2013-03,0.8692649665514023,78.92491797195535,0.0112,0.0084932897296888,0.2967674426797844,6.24630743088687,-2.3929308576900334,0.10751098507234365,-1.1427099363088449,-0.23875306625513265,-0.26868433296354993,0.7389001831518985,0.39771962383057374,0.15729560194094744,-0.43361600635441266,0.55,fundamental_value_quality_mvp
001290,(주)상상인증권,2013-06-30,2013-03,0.2237332782289699,,-0.0154,-0.0051216547424886,2.096609516296863,-103.61593826144856,0.21203488593300332,0.6421449237183473,0.4270899048256753,-0.46618917747948896,-1.0699882239568488,0.5188169790890612,-3.632355738879253,-1.1624290403066322,-0.439920428882856,0.55,fundamental_value_quality_mvp
003450,현대증권(주),2013-06-30,2013-03,0.449408861548893,,-0.0007,-0.0001143709588977,5.046253891753344,-178.2138036269734,0.21203488593300332,0.45894725167980505,0.33549106880640417,-0.34050080022392365,-0.7752858851189327,0.15813689803518227,-4.973227287049754,-1.482719268589357,-0.6562600243185565,0.55,fundamental_value_quality_mvp
161890,한국콜마(주),2013-06-30,2013-03,5.3479560991146355,48.67145556763404,,0.0488337888322698,1.2500547105122668,1.203251217914228,-1.1413480303397416,-3.641331706893655,-2.391339868616698,0.07162027349840615,2.105544879764204,0.6223330024129528,0.21272525685233099,0.7530558531319733,-0.6762149294810591,0.55,fundamental_value_quality_mvp
007570,일양약품(주),2013-06-30,2013-03,2.6671921298795565,233.977200069262,0.0115,0.0054897642038682,1.0764767385655332,2.1350314741760306,-6.1774846685020375,-1.3974255929212376,-3.7874551307116375,-0.23618799733154971,-0.4454560190659786,0.6435579736372303,0.24690574015262928,0.05220492434808281,-1.6930951006790627,0.55,fundamental_value_quality_mvp
010050,우리종합금융(주),2013-06-30,2013-03,9.680637811336108,,-1.2622,-0.0317594268465432,99.96612738877064,1.6789035878030822,0.21203488593300332,-5.527177745437888,-2.6575714297524424,-6.218783750101552,-2.1918567772875237,-6.178768626785922,0.23017360669283812,-3.58980888687054,-3.166064588180495,0.55,fundamental_value_quality_mvp
093240,(주)형지엘리트,2013-09-30,2013-06,0.5055878738447322,8.11579524951288,0.0641,0.0426539604211266,0.4605156380049708,3.5261818755461234,1.1308007903743698,0.4481015039814794,0.7894511471779246,0.18924003751603138,0.2659728203070996,0.5683779086633818,0.4740282720961108,0.3744047596456559,0.5630622085239598,0.55,fundamental_value_quality_mvp
