days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path
711,0.9593641841918581,0.2692129333233575,0.19336187126979773,1.392275175842319,-0.17614988343185123,0.5386779184247539,1.0179934024191084,-0.029053225920841697,0.14011822285189462,-0.08283306726391351,0.2952380952380952,35,external_benchmark,data/raw/benchmark/kodex200_prices.csv
