days,total_return,cagr,annualized_volatility,sharpe,max_drawdown,win_rate,benchmark_total_return,active_total_return,tracking_error,information_ratio,average_turnover,rebalance_count,benchmark_type,benchmark_path,transaction_cost_bps
4661,25.577763673147498,0.19403626360969883,0.21371522198123505,0.9079197158297686,-0.47887681979976626,0.5518129156833298,6.9401504405704895,2.3472619784818485,0.0976087804900202,0.6893302134445386,0.2140969162995595,227,universe_equal_weight,,0.0
4661,24.317284806837986,0.1909037445627475,0.2137185501688863,0.8932483605746441,-0.4819658547984307,0.5513838232139026,6.9401504405704895,2.1885144993573915,0.0976051625153325,0.6624351538096748,0.2140969162995595,227,universe_equal_weight,,10.0
4661,21.9719269212423,0.18466081945754387,0.21373473794976477,0.8639719552791915,-0.4880915811755808,0.5507401845097618,6.9401504405704895,1.8931349718345887,0.09761879712429865,0.6085089276018982,0.2140969162995595,227,universe_equal_weight,,30.0
