ticker,name,available_date,fiscal_period,pbr,per,roe,roa,debt_ratio,operating_cash_flow_to_net_income,per_value_z,pbr_value_z,value_score,roe_quality_z,roa_quality_z,debt_ratio_quality_z,operating_cash_flow_to_net_income_quality_z,quality_score,composite_score,composite_weight_coverage,factor_scope,sector,weight,weighting_method,constraint_note,portfolio_note
005850,에스엘(주),2025-03-31,2024-12,0.7522432896571276,5.373400568450756,0.1482,0.1081428028413823,0.2945281059355079,1.0133065809068962,0.4090560595548143,0.2998264869733301,0.3544412732640722,0.6837680932745317,1.1429700021889018,0.4719820225512536,0.047006923351264,0.5864317603414878,0.4809815389426625,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000660,에스케이하이닉스(주),2025-03-31,2024-12,1.7774082389962125,7.176687602336138,0.2805999999999999,0.1569254615453181,0.5782279570130392,1.3716859870946208,0.3631051335272119,-0.4491057545418724,-0.0430003105073302,1.408000991446607,1.774146012716985,0.3322240442834446,0.1271060166561216,0.9103692662757896,0.4770194586470986,0.55,fundamental_value_quality_mvp,IT,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
009970,(주)영원무역홀딩스,2025-03-31,2024-12,1.648035880075696,9.135623395889484,0.188,0.1714585237853493,0.0521299765215868,0.9926659581858224,0.3131880032806503,-0.3545930316684298,-0.0207025141938898,0.901475565685775,1.962182509478879,0.5913936908130399,0.0423936695295876,0.8743613588768204,0.4675141438446794,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000270,기아(주),2025-03-31,2024-12,1.091693437446534,5.969950513687883,0.1934,0.1171954216145208,0.5603402900006553,1.2677213188633585,0.3938549174791131,0.0518418477886958,0.2228483826339045,0.9310137654601648,1.2600976035510678,0.3410359776280812,0.1038695373348115,0.6590042209935313,0.4607515671937008,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
175330,(주)JB금융지주,2025-03-31,2024-12,1.2465668732035695,7.324246609812233,0.1809,0.1267605180897902,0.3426679347081614,1.129170106682779,0.3593450704258701,-0.0613006367133883,0.1490222168562409,0.8626383030194478,1.3838559142699889,0.4482670818564631,0.0729028403641152,0.6919160348775037,0.4451461175951115,0.55,fundamental_value_quality_mvp,Financials,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
001430,(주)세아베스틸지주,2025-03-31,2024-12,0.4414771146389755,5.246765955248911,0.0867,0.0760545961598441,0.106346175707685,1.0418329194671958,0.4122829322791384,0.5268561061516854,0.4695695192154119,0.3473608180662034,0.7277957001654695,0.56468537087972,0.0533826631804396,0.4233061380729581,0.4443349476831643,0.55,fundamental_value_quality_mvp,Steels & Materials,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000990,(주)디비하이텍,2025-03-31,2024-12,0.7834922643988105,7.784170270342258,0.105,0.0882919104981466,0.1399911280806958,1.99737825251304,0.3476254064421371,0.2769976098122172,0.3123115081271771,0.4474624950794132,0.8861285883031288,0.5481109859982712,0.2669505006933138,0.5371631425185318,0.4349578541588251,0.55,fundamental_value_quality_mvp,IT,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
018260,삼성에스디에스(주),2025-03-31,2024-12,1.416376134363469,8.736324190973754,0.1727,0.1351811538710985,0.1993162264016232,1.2611481641031073,0.3233628494827161,-0.1853544591470494,0.0690041951678333,0.8177839996583373,1.4928065832118478,0.5188858885215512,0.1024004134751307,0.7329692212167167,0.4311669366490424,0.55,fundamental_value_quality_mvp,IT,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
161390,한국타이어앤테크놀로지(주),2025-03-31,2024-12,0.7851716530985533,6.437673312532556,0.1282,0.0874015986379556,0.3954564956067161,1.574596659684436,0.3819365177306121,0.2757707356939745,0.3288536267122933,0.5743673533693843,0.8746092594479377,0.4222620539411226,0.1724572857739945,0.5109239881331098,0.4281647329418295,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
078930,(주)지에스,2025-03-31,2024-12,0.5707141962341357,6.626565991496272,0.0883,0.0804517961187648,0.0705190595720791,1.0105388543469436,0.3771231999641577,0.4324422098627556,0.4047827049134567,0.3561128772586152,0.7846890143329053,0.5823347467932446,0.0463883264560734,0.4423812412102096,0.4252909974389582,0.55,fundamental_value_quality_mvp,Energy & Chemicals,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
003240,태광산업(주),2025-03-31,2024-12,0.2012101024835861,3.5905266434566685,0.0576999999999999,0.0482037502885991,0.1625477511919666,1.0737000287227765,0.4544868236564274,0.7023827002785179,0.5784347619674727,0.1887297452037391,0.3674466283050895,0.5369990025742171,0.0605050773413744,0.288420113356105,0.4202449536339994,0.55,fundamental_value_quality_mvp,Energy & Chemicals,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
035250,(주)강원랜드,2025-03-31,2024-12,0.8814583868275241,7.463144731331917,0.1213,0.0977207630669045,0.2086292512989336,1.0670867319359576,0.3558057019352244,0.2054286513627596,0.280617176648992,0.5366240981021084,1.0081241028224293,0.514298048498857,0.0590269815935885,0.5295183077542458,0.4163814299791304,0.55,fundamental_value_quality_mvp,Consumer Discretionary,0.022727272727272728,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
000210,디엘(주),2025-03-31,2024-12,0.217775530161429,3.589859502119854,0.0624,0.053230088202632,0.1396577341436557,0.3912936052136472,0.4545038235913474,0.6902808596035872,0.5723923415974673,0.2144389190814493,0.4324800642930582,0.5482752245850399,-0.0920152261267887,0.2757947454581896,0.4106118346124067,0.55,fundamental_value_quality_mvp,Constructions,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
064400,(주)엘지씨엔에스,2025-03-31,2024-12,,,0.1825,0.0792313491588525,1.1854421623513571,2.045117747967202,0.2509481430293276,0.3582107209898766,0.3045794320096021,0.8713903622118595,0.7688982217913658,0.0330944205234884,0.2776204505695818,0.4877508637740738,0.4044911220629503,0.55,fundamental_value_quality_mvp,IT,0.03947368421052632,equal_weight,"Applied max_single_name_weight=5.0%, max_sector_weight=25.0%.","KOSPI200 current-universe Value/Quality MVP preview. Momentum, Low Volatility, liquidity and transaction costs are not applied yet."
